trip_id,trip_headsign
279303321,Sud
279303322,Nord
279303323,Sud
279303324,Nord
279303325,Nord
279303326,Sud
279303327,Nord
279303329,Est
279303330,Sud
279303331,Sud
279303332,Nord
279303333,Sud
279303334,Nord
279303335,Sud
279303336,Nord
279303337,Sud
279303338,Nord
279303339,Nord
279303340,Sud
279303341,Sud
279303342,Nord
279303343,Nord
279303344,Sud
279303345,Sud
279303346,Nord
279303347,Sud
279303348,Nord
279303349,Nord
279303350,Sud
279303351,Sud
279303352,Nord
279303353,Nord
279303355,Ouest destination Pierrefonds / Ch̢teau-Pierrefonds
279303356,Sud
279303357,Sud
279303358,Nord
279303359,Sud
279303360,Nord
279303361,Nord
279303362,Nord
279303363,Nord
279303364,Sud
279303365,Sud
279303369,Nord
279303370,Sud
279303374,Sud
279303375,Nord
279303377,Sud
279303378,Nord
279303379,Sud
279303380,Nord
279303381,Sud
279303382,Nord
279303383,Sud
279303384,Nord
279303386,Nord
279303388,Nord
279303389,Nord
279303390,Sud
279303391,Nord
279303392,Sud
279303393,Nord
279303394,Sud
279303395,Nord
279303396,Sud
279303397,Nord
279303398,Sud
279303399,Nord
279303400,Sud
279303401,Ouest
279303402,Est
279303403,Ouest
279303404,Ouest
279303405,Ouest
279303406,Est
279303407,Ouest
279303410,Sud
279303415,Est
279303416,Est
279303417,Est
279303418,Ouest
279303419,Est
279303420,Ouest
279303421,Est
279303422,Ouest
279303423,Est
279303424,Ouest
279303425,Est
279303426,Ouest
279303427,Est
279303428,Ouest
279303429,Est
279303430,Ouest
279303431,Est
279303432,Ouest
279303433,Est
279303434,Ouest
279303435,Est
279303436,Ouest
279303437,Est
279303438,Ouest
279303439,Est
279303440,Est
279303442,Est
279303444,Est
279303445,Ouest
279303446,Est
279303447,Ouest
279303448,Est
279303449,Ouest
279303450,Est
279303451,Ouest
279303452,Est
279303453,Ouest
279303454,Est
279303455,Ouest
279303456,Est
279303457,Ouest
279303458,Est
279303459,Ouest
279303460,Est
279303461,Ouest
279303462,Est
279303463,Ouest
279303464,Est
279303465,Ouest
279303466,Est
279303467,Ouest
279303468,Est
279303469,Ouest
279303470,Est
279303471,Ouest
279303472,Est
279303473,Ouest
279303474,Est
279303475,Est
279303476,Est
279303477,Ouest
279303478,Ouest
279303479,Ouest
279303480,Ouest
279303481,Ouest
279303483,Est
279303484,Ouest
279303485,Est
279303487,Ouest
279303488,Ouest
279303491,Est
279303493,Ouest
279303494,Est
279303496,Ouest
279303497,Est
279303499,Ouest
279303501,Ouest
279303502,Est
279303504,Ouest
279303506,Ouest
279303508,Ouest
279303509,Est
279303511,Ouest
279303513,Ouest
279303514,Est
279303516,Ouest
279303518,Ouest
279303519,Est
279303521,Ouest
279303522,Est
279303524,Ouest
279303525,Ouest
279303526,Est
279303528,Est
279303529,Ouest
279303530,Est
279303531,Est
279303532,Est
279303533,Est
279303534,Est
279303535,Est
279303536,Est
279303540,Ouest
279303541,Est
279303543,Ouest
279303545,Ouest
279303546,Est
279303548,Ouest
279303549,Est
279303551,Est
279303553,Ouest
279303554,Est
279303556,Ouest
279303557,Est
279303559,Ouest
279303560,Est
279303562,Ouest
279303563,Est
279303565,Ouest
279303566,Est
279303569,Ouest
279303570,Est
279303572,Ouest
279303573,Est
279303575,Ouest
279303576,Est
279303578,Ouest
279303579,Est
279303581,Ouest
279303582,Est
279303584,Ouest
279303585,Est
279303587,Est
279303589,Ouest
279303590,Est
279303591,Est
279303593,Ouest
279303594,Est
279303601,Ouest
279303602,Est
279303604,Ouest
279303605,Est
279303607,Ouest
279303608,Est
279303610,Ouest
279303611,Est
279303613,Ouest
279303616,Ouest
279303618,Est
279303620,Est
279303623,Est
279303624,Ouest
279303625,Est
279303626,Ouest
279303629,Est
279303631,Est
279303633,Ouest
279303634,Est
279303636,Est
279303638,Ouest
279303639,Est
279303641,Ouest
279303642,Est
279303644,Ouest
279303645,Est
279303647,Ouest
279303648,Est
279303650,Ouest
279303652,Est
279303654,Ouest
279303655,Est
279303657,Est
279303659,Ouest
279303660,Est
279303662,Est
279303664,Ouest
279303665,Est
279303667,Est
279303669,Est
279303673,Ouest
279303674,Est
279303676,Ouest
279303678,Est
279303680,Ouest
279303681,Est
279303683,Est
279303685,Ouest
279303686,Est
279303689,Ouest
279303690,Ouest
279303691,Ouest
279303692,Ouest
279303693,Ouest
279303694,Ouest
279303695,Ouest
279303696,Ouest
279303697,Ouest
279303698,Ouest
279303699,Ouest
279303700,Est
279303701,Est
279303703,Ouest
279303704,Est
279303706,Ouest
279303708,Ouest
279303709,Est
279303711,Ouest
279303712,Est
279303714,Ouest
279303715,Est
279303717,Ouest
279303718,Est
279303720,Ouest
279303721,Est
279303723,Ouest
279303724,Est
279303726,Ouest
279303728,Ouest
279303729,Est
279303730,Ouest
279303731,Est
279303732,Ouest
279303733,Est
279303738,Ouest
279303739,Est
279303741,Est
279303743,Ouest
279303744,Est
279303746,Ouest
279303747,Est
279303749,Est
279303751,Est
279303753,Ouest
279303754,Est
279303756,Ouest
279303757,Est
279303759,Ouest
279303760,Est
279303762,Ouest
279303763,Est
279303765,Ouest
279303766,Est
279303768,Ouest
279303770,Ouest
279303771,Est
279303773,Ouest
279303775,Ouest
279303776,Est
279303778,Sud
279303779,Nord
279303780,Sud
279303781,Nord
279303782,Nord
279303783,Sud
279303784,Nord
279303785,Sud
279303786,Nord
279303789,Ouest
279303790,Est
279303792,Ouest
279303793,Est
279303795,Ouest
279303796,Est
279303798,Ouest
279303799,Est
279303801,Est
279303803,Est
279303805,Ouest
279303806,Est
279303808,Ouest
279303809,Est
279303811,Ouest
279303812,Est
279303814,Ouest
279303815,Est
279303817,Ouest
279303818,Est
279303820,Ouest
279303821,Est
279303823,Ouest
279303825,Ouest
279303827,Ouest
279303828,Est
279303830,Ouest
279303832,Est
279303833,Ouest
279303834,Est
279303835,Ouest
279303836,Est
279303841,Ouest
279303842,Est
279303844,Est
279303846,Ouest
279303847,Est
279303849,Ouest
279303850,Est
279303852,Ouest
279303853,Est
279303855,Ouest
279303856,Est
279303858,Ouest
279303859,Est
279303861,Ouest
279303864,Est
279303866,Est
279303868,Est
279303870,Ouest
279303871,Est
279303873,Est
279303875,Ouest
279303876,Est
279303878,Ouest
279303879,Est
279303881,Ouest
279303882,Est
279303884,Ouest
279303885,Est
279303887,Ouest
279303889,Ouest
279303890,Est
279303892,Ouest
279303894,Ouest
279303895,Est
279303897,Ouest
279303898,Est
279303900,Ouest
279303901,Est
279303903,Ouest
279303904,Est
279303906,Ouest
279303907,Est
279303909,Ouest
279303910,Est
279303912,Est
279303914,Ouest
279303916,Nord
279303917,Sud
279303918,Nord
279303921,Est
279303922,Ouest
279303923,Est
279303924,Ouest
279303925,Est
279303926,Ouest
279303927,Est
279303928,Ouest
279303929,Est
279303931,Ouest
279303936,Ouest
279303938,Ouest
279303940,Ouest
279303941,Est
279303943,Ouest
279303944,Est
279303946,Ouest
279303947,Est
279303949,Ouest
279303951,Ouest
279303953,Ouest
279303955,Ouest
279303956,Est
279303958,Ouest
279303960,Sud
279303961,Sud
279303962,Sud
279303964,Nord
279303967,Nord
279303968,Nord
279303969,Sud
279303970,Nord
279303971,Nord
279303972,Sud
279303973,Nord
279303974,Sud
279303975,Nord
279303976,Sud
279303977,Nord
279303978,Sud
279303979,Nord
279303980,Sud
279303981,Nord
279303982,Sud
279303983,Nord
279303984,Sud
279303985,Ouest
279303986,Est
279303987,Ouest
279303989,Nord
279303990,Nord
279303993,Est
279303995,Ouest
279303998,Ouest
279304001,Nord
279304002,Sud
279304003,Sud
279304004,Est
279304006,Nord
279304007,Sud
279304008,Nord
279304009,Sud
279304010,Nord
279304011,Sud
279304012,Nord
279304013,Sud
279304014,Nord
279304015,Sud
279304016,Nord
279304017,Sud
279304019,Est
279304021,Ouest
279304022,Est
279304025,Ouest
279304026,Est
279304028,Nord
279304029,Sud
279304030,Nord
279304031,Sud
279304032,Nord
279304033,Sud
279304036,Nord
279304037,Sud
279304038,Nord
279304039,Sud
279304040,Nord
279304041,Sud
279304042,Nord
279304043,Sud
279304044,Nord
279304045,Sud
279304046,Nord
279304047,Sud
279304048,Nord
279304049,Sud
279304050,Nord
279304051,Sud
279304052,Nord
279304053,Sud
279304054,Nord
279304055,Sud
279304056,Nord
279304057,Sud
279304058,Nord
279304059,Sud
279304060,Nord
279304061,Sud
279304062,Nord
279304063,Est
279304064,Ouest
279304065,Est
279304068,Sud
279304069,Nord
279304070,Sud
279304071,Nord
279304072,Sud
279304073,Nord
279304074,Sud
279304075,Nord
279304076,Sud
279304077,Nord
279304078,Sud
279304079,Nord
279304080,Sud
279304082,Ouest
279304083,Est
279304085,Ouest
279304086,Est
279304088,Ouest
279304090,Ouest
279304092,Ouest
279304093,Est
279304095,Ouest
279304098,Ouest
279304100,Nord
279304101,Sud
279304102,Nord
279304103,Sud
279304104,Nord
279304105,Sud
279304106,Nord
279304107,Sud
279304108,Nord
279304109,Sud
279304110,Nord
279304111,Sud
279304112,Nord
279304113,Sud
279304114,Nord
279304115,Sud
279304117,Ouest
279304120,Sud
279304121,Nord
279304122,Sud
279304123,Nord
279304124,Nord
279304125,Sud
279304126,Nord
279304127,Sud
279304128,Sud
279304129,Nord
279304130,Sud
279304131,Nord
279304132,Sud
279304133,Nord
279304134,Sud
279304135,Nord
279304138,Nord
279304139,Sud
279304140,Nord
279304141,Sud
279304142,Nord
279304143,Sud
279304144,Nord
279304145,Sud
279304146,Nord
279304147,Sud
279304148,Nord
279304149,Sud
279304150,Nord
279304151,Sud
279304152,Nord
279304153,Sud
279304154,Nord
279304157,Sud
279304158,Nord
279304159,Sud
279304160,Nord
279304161,Sud
279304162,Nord
279304163,Sud
279304164,Nord
279304165,Sud
279304166,Nord
279304167,Sud
279304168,Nord
279304169,Sud
279304170,Nord
279304171,Sud
279304172,Nord
279304174,Sud
279304175,Nord
279304178,Ouest
279304180,Sud
279304181,Nord
279304182,Sud
279304183,Nord
279304184,Sud
279304185,Nord
279304186,Sud
279304187,Nord
279304188,Sud
279304189,Nord
279304190,Sud
279304191,Nord
279304192,Sud
279304193,Nord
279304197,Ouest
279304198,Est
279304200,Est
279304202,Ouest
279304203,Ouest
279304204,Est
279304205,Ouest
279304206,Est
279304208,Ouest
279304209,Est
279304212,Ouest
279304214,Ouest
279304215,Est
279304217,Ouest
279304218,Est
279304220,Ouest
279304221,Est
279304223,Ouest
279304224,Est
279304226,Ouest
279304227,Est
279304229,Ouest
279304230,Est
279304232,Ouest
279304233,Est
279304235,Ouest
279304236,Est
279304238,Ouest
279304239,Est
279304242,Ouest
279304244,Ouest
279304245,Est
279304247,Ouest
279304248,Est
279304250,Ouest
279304251,Est
279304253,Ouest
279304254,Est
279304256,Ouest
279304257,Est
279304259,Ouest
279304260,Est
279304262,Ouest
279304263,Est
279304265,Ouest
279304266,Est
279304268,Ouest
279304269,Est
279304271,Ouest
279304272,Est
279304275,Ouest
279304277,Ouest
279304278,Est
279304280,Ouest
279304281,Est
279304283,Ouest
279304284,Est
279304286,Ouest
279304287,Est
279304289,Ouest
279304290,Est
279304292,Ouest
279304293,Est
279304295,Est
279304297,Ouest
279304298,Est
279304300,Ouest
279304301,Est
279304303,Ouest
279304304,Est
279304306,Ouest
279304307,Est
279304309,Ouest
279304310,Est
279304312,Ouest
279304313,Est
279304315,Ouest
279304318,Ouest
279304319,Est
279304321,Ouest
279304322,Est
279304324,Ouest
279304325,Est
279304327,Ouest
279304329,Nord
279304331,Ouest
279304334,Est
279304336,Ouest
279304337,Est
279304339,Ouest
279304340,Est
279304342,Ouest
279304343,Est
279304345,Ouest
279304346,Est
279304348,Ouest
279304349,Est
279304351,Ouest
279304352,Est
279304354,Ouest
279304355,Est
279304357,Ouest
279304358,Est
279304360,Ouest
279304361,Est
279304363,Ouest
279304364,Est
279304366,Ouest
279304367,Est
279304369,Ouest
279304370,Est
279304372,Ouest
279304373,Est
279304375,Ouest
279304376,Est
279304379,Ouest
279304381,Est
279304383,Ouest
279304384,Est
279304386,Ouest
279304387,Est
279304389,Ouest
279304390,Est
279304392,Ouest
279304393,Est
279304395,Ouest
279304396,Est
279304398,Ouest
279304399,Est
279304401,Ouest
279304402,Est
279304404,Ouest
279304405,Est
279304407,Ouest
279304408,Est
279304410,Ouest
279304411,Est
279304413,Ouest
279304414,Est
279304416,Ouest
279304419,Ouest
279304420,Est
279304422,Ouest
279304423,Est
279304425,Ouest
279304426,Est
279304428,Ouest
279304429,Est
279304431,Est
279304433,Ouest
279304434,Est
279304436,Ouest
279304437,Est
279304439,Est
279304441,Ouest
279304442,Est
279304444,Ouest
279304445,Est
279304447,Ouest
279304448,Est
279304450,Ouest
279304451,Est
279304453,Ouest
279304455,Ouest
279304458,Ouest
279304459,Est
279304461,Ouest
279304462,Est
279304464,Ouest
279304465,Est
279304467,Ouest
279304468,Est
279304470,Ouest
279304471,Est
279304473,Ouest
279304474,Est
279304476,Ouest
279304477,Est
279304479,Ouest
279304480,Est
279304482,Ouest
279304483,Est
279304485,Ouest
279304487,Ouest
279304488,Est
279304490,Ouest
279304492,Ouest
279304495,Sud
279304496,Nord
279304498,Sud
279304499,Nord
279304501,Sud
279304502,Nord
279304504,Nord
279304506,Sud
279304507,Nord
279304509,Sud
279304510,Nord
279304512,Sud
279304514,Sud
279304516,Sud
279304517,Nord
279304519,Sud
279304520,Nord
279304523,Est
279304525,Ouest destination Usine de filtration
279304526,Est
279304528,Sud
279304529,Nord
279304531,Sud
279304532,Nord
279304535,Sud
279304536,Nord
279304538,Sud
279304539,Nord
279304541,Sud
279304542,Nord
279304543,Sud
279304544,Nord
279304545,Sud
279304546,Nord
279304547,Nord
279304549,Sud
279304550,Nord
279304552,Sud
279304553,Nord
279304555,Sud
279304556,Nord
279304558,Sud
279304559,Nord
279304561,Sud
279304562,Nord
279304564,Sud
279304565,Nord
279304567,Ouest destination Pierrefonds / Ch̢teau-Pierrefonds
279304570,Sud
279304572,Sud
279304573,Nord
279304575,Sud
279304576,Nord
279304578,Sud
279304579,Nord
279304581,Sud
279304582,Nord
279304584,Sud
279304585,Nord
279304588,Sud
279304589,Nord
279304591,Sud
279304592,Nord
279304594,Sud
279304595,Nord
279304597,Sud
279304598,Nord
279304600,Sud
279304601,Nord
279304603,Sud
279304604,Nord
279304607,Sud
279304608,Nord
279304610,Sud
279304611,Nord
279304613,Sud
279304614,Nord
279304616,Sud
279304617,Nord
279304619,Sud
279304620,Nord
279304622,Sud
279304623,Nord
279304625,Sud
279304626,Nord
279304628,Sud
279304629,Nord
279304632,Nord
279304634,Sud
279304635,Nord
279304637,Sud
279304638,Nord
279304640,Sud
279304641,Nord
279304643,Sud
279304644,Nord
279304646,Nord
279304648,Sud
279304649,Nord
279304651,Sud
279304652,Nord
279304654,Nord
279304655,Sud
279304656,Nord
279304657,Sud
279304658,Nord
279304659,Sud
279304660,Nord
279304661,Sud
279304662,Nord
279304667,Sud
279304668,Nord
279304670,Sud
279304671,Nord
279304673,Sud
279304674,Nord
279304676,Sud
279304678,Ouest destination Pierrefonds / Ch̢teau-Pierrefonds
279304679,Est
279304682,Sud
279304684,Sud
279304685,Nord
279304687,Nord
279304689,Sud
279304690,Nord
279304692,Sud
279304693,Nord
279304695,Sud
279304696,Nord
279304698,Sud
279304699,Nord
279304701,Sud
279304702,Nord
279304704,Sud
279304705,Nord
279304707,Sud
279304708,Nord
279304710,Sud
279304711,Nord
279304714,Nord
279304716,Nord
279304718,Sud
279304719,Nord
279304721,Sud
279304722,Nord
279304724,Sud
279304725,Nord
279304727,Sud
279304728,Nord
279304730,Sud
279304731,Nord
279304733,Sud
279304734,Nord
279304736,Sud
279304737,Nord
279304739,Sud
279304740,Nord
279304743,Est
279304745,Sud
279304747,Sud
279304749,Sud
279304750,Nord
279304752,Sud
279304753,Nord
279304755,Sud
279304756,Nord
279304758,Sud
279304759,Nord
279304761,Sud
279304762,Nord
279304764,Sud
279304765,Nord
279304768,Sud
279304769,Nord
279304771,Sud
279304772,Nord
279304774,Sud
279304775,Nord
279304777,Sud
279304778,Nord
279304780,Sud
279304781,Nord
279304783,Sud
279304784,Nord
279304786,Sud
279304787,Nord
279304789,Sud
279304790,Nord
279304791,Sud
279304792,Nord
279304793,Sud
279304794,Nord
279304795,Sud
279304796,Nord
279304798,Nord
279304801,Sud
279304802,Nord
279304804,Sud
279304805,Nord
279304807,Sud
279304808,Nord
279304810,Sud
279304811,Nord
279304813,Sud
279304814,Nord
279304816,Sud
279304817,Nord
279304819,Nord
279304821,Nord
279304824,Nord
279304826,Nord
279304828,Sud
279304829,Nord
279304832,Sud
279304833,Nord
279304834,Sud
279304835,Nord
279304836,Sud
279304837,Nord
279304838,Sud
279304839,Nord
279304840,Sud
279304841,Nord
279304842,Sud
279304843,Nord
279304844,Sud
279304845,Nord
279304846,Sud
279304847,Nord
279304848,Sud
279304849,Nord
279304850,Sud
279304851,Nord
279304852,Sud
279304853,Nord
279304854,Sud via Ridgewood
279304855,Nord via Ridgewood
279304856,Sud via Ridgewood
279304857,Nord via Ridgewood
279304858,Sud via Ridgewood
279304859,Nord via Ridgewood
279304861,Sud
279304862,Nord
279304863,Sud
279304864,Nord
279304865,Sud
279304866,Nord
279304869,Est
279304871,Est
279304873,Sud
279304874,Nord
279304875,Sud
279304876,Nord
279304877,Nord
279304878,Sud
279304879,Nord
279304880,Sud
279304881,Nord
279304882,Sud
279304883,Nord
279304884,Sud
279304885,Nord
279304886,Sud
279304887,Nord
279304888,Sud
279304889,Nord
